a,b,Y
97.3842,-39.734,-45.8321
50.4538,17.7247,86.2611
98.0145,-87.1321,-182.38
64.7441,92.2692,312.083
-23.48,-54.2712,-175.393
35.806,-37.9048,-85.1456
0.611106,-85.9544,-249.525
59.9934,20.4817,101.14
90.4214,-31.4717,-26.9929
-66.3387,66.9868,144.061
4.69149,38.4622,113.057
48.6693,-29.9836,-52.9322
-77.4652,-35.3297,-159.744
-23.6248,-65.1675,-206.994
-48.3794,-15.3344,-80.8808
-62.8571,12.7745,-10.1178
-12.3261,40.8653,107.678
-28.1816,-1.10257,-25.1144
41.5854,-12.2667,-6.85251
-47.7406,-29.7055,-121.958
-23.956,40.861,99.2421
-4.32976,-73.8593,-218.142
21.908,12.1681,49.5242
-83.6598,68.7391,136.581
-55.051,73.1926,170.175
-19.639,-79.8059,-246.419
-88.092,-90.4492,-326.764
98.8117,71.991,278.143
-45.4184,47.7236,103.533
22.4541,-38.2723,-95.8784
25.1931,-43.2703,-108.341
-88.6563,-73.8316,-279.14
96.8103,31.6185,159.997
-32.6734,-50.7268,-171.807
52.3248,-84.6325,-208.248
49.2906,-55.7357,-126.919
25.892,37.3057,125.07
-37.4109,15.4838,16.1437
69.5338,-32.8605,-46.1359
-38.8512,58.3035,138.871
-92.307,-23.6835,-136.83
45.4984,-85.1562,-214.706
35.8904,23.5898,92.6659
-8.88954,-67.4855,-203.022
-6.86139,-17.0138,-55.6638
-52.3206,-99.7049,-327.609
-4.2793,60.0819,169.052
64.5557,-10.1768,15.8256
-4.51028,-49.8917,-148.994
-28.0627,-36.0406,-126.017
-42.3856,41.9175,88.9475
6.76807,49.3437,146.015
75.6738,85.977,301.811
37.7966,-16.8411,-22.819
83.7972,-81.7411,-177.095
-77.6132,-31.2134,-147.953
-48.8618,-56.362,-199.821
48.85,54.9266,192.632
41.2145,-18.9937,-26.5656
-56.7158,43.8127,84.0463
-66.8356,34.9447,51.0834
-72.8527,-75.8848,-273.628
33.7193,-85.3745,-223.868
9.94804,18.162,58.187
-96.9908,78.8481,156.145
81.7554,28.3873,139.753
44.0711,88.8859,287.33
-67.0218,-90.3225,-311.137
18.09,-99.542,-276.14
46.8711,73.5615,245.063
-16.8175,-18.1117,-66.0484
48.7621,76.5625,255.107
42.7801,-33.4332,-67.169
-71.6645,-73.0699,-264.631
-18.8497,1.45222,-10.9707
-31.2209,38.3447,86.7067
-17.0172,38.2111,96.6083
-34.743,23.6322,41.6293
-69.0924,0.589775,-49.8541
-47.8764,-60.4398,-210.894
6.6989,48.1523,142.521
-4.46472,-3.16022,-13.884
-32.9955,-19.5849,-82.0244
-4.67072,99.3477,282.266
73.545,-70.6776,-152.541
95.0694,64.1988,252.91
-24.6322,-73.5001,-231.809
-98.2571,-13.2282,-110.919
-92.6122,-65.3579,-257.511
-12.1758,-4.28406,-22.7176
-39.6402,46.6153,104.515
-7.78362,-71.071,-212.584
72.8097,-85.697,-196.487
63.0928,28.6153,126.895
38.6646,-30.4805,-61.6151
31.7964,-30.5482,-66.7852
-73.1476,-69.0529,-254.094
-24.4802,-32.6559,-113.639
43.0178,-80.0924,-201.865
97.2061,-74.6985,-147.026
-30.6219,46.5096,110.741
-1.38281,48.2221,136.869
12.0112,-5.70141,-9.2959
-67.5487,65.5566,139.051
86.6018,-45.6481,-70.7363
-74.9492,21.1138,5.22845
72.892,13.5963,90.5799
78.3787,-6.50324,36.456
95.2215,-64.3763,-118.627
-61.3203,-31.7922,-137.825
-26.318,91.4421,243.736
-74.4741,65.6267,134.237
-57.8643,-47.1851,-179.815
95.9811,8.34432,92.1223
-25.9235,20.2404,38.2129
-6.37188,-26.5939,-83.0006
-35.0698,-29.7266,-112.841
-14.6565,8.60002,12.7272
78.1505,-53.9184,-100.763
-13.8121,51.2739,136.688
-10.8224,10.8379,21.9728
84.3879,59.9635,232.931
75.37,88.1789,307.956
70.9084,17.5129,100.464
11.8106,-24.2604,-63.086
58.847,-1.27662,37.4169
-0.720898,-46.5055,-136.462
-28.6879,-72.9729,-233.223
94.7754,-81.5774,-168.67
40.1482,38.3382,138.38
84.7046,-90.6332,-202.14
-84.1679,94.8904,211.803
-75.7776,-40.2917,-172.864
34.0185,-69.1426,-176.733
-13.9443,-6.3282,-29.9071
-86.9835,94.6435,209.05
-97.3061,-6.67786,-91.2964
-49.1811,-29.2471,-121.676
-80.3566,14.8411,-16.8194
76.4758,29.5821,139.383
-77.6335,11.9268,-23.2706
-46.9007,-18.8856,-90.0746
75.9368,44.5674,182.307
-9.80324,25.0541,63.803
-74.5262,-42.6838,-178.872
-37.8521,48.4116,111.002
78.7537,68.4326,253.33
51.0213,-78.614,-191.795
70.8256,16.8867,98.5941
57.7041,-90.1118,-220.189
-81.0985,-74.1635,-274.625
-41.4623,-92.3942,-298.612
3.47096,-59.2911,-170.383
-69.1512,-96.9088,-331.717
50.6386,29.7838,121.252
-86.1944,26.9211,13.8698
77.7557,-97.1876,-226.119
-19.6129,-65.7031,-205.636
-23.3877,40.569,98.8096
58.8733,47.9927,179.849
-69.4138,-6.22463,-69.784
0.470399,40.446,115.734
92.5006,-44.8061,-64.0301
-81.3887,-32.0052,-152.976
62.2957,-56.2772,-119.065
-89.8679,-93.2122,-336.037
-16.2411,69.2588,186.914
62.5815,98.2765,327.88
-31.5706,37.4334,83.8194
66.3214,12.9237,83.8766
48.3233,-69.4056,-167.132
-10.1723,-45.429,-140.196
-98.0865,-18.1468,-125.013
50.4308,11.651,68.6886
-39.7913,15.006,13.0385
-71.9782,51.8471,96.2151
-97.0404,-39.7771,-186.777
50.4022,-45.6218,-96.8795
-97.7207,-9.0713,-98.5149
-28.1786,-70.7449,-226.414
-49.6704,33.1548,58.3423
-69.2074,-69.6057,-252.838
-23.4193,-70.3285,-221.763
-32.4232,-41.5018,-144.961
-81.2256,-2.43869,-67.3959
-8.09549,84.5469,237.004
98.8548,-86.9851,-181.346
92.1586,69.7163,266.75
39.9703,-94.0736,-244.485
-94.4887,-44.574,-198.795
-60.6723,27.4799,33.9706
-84.2052,-19.8716,-119.944
-58.468,-73.5781,-256.542
-66.685,52.0329,100.586
65.8329,62.0065,225.397
15.9307,89.3319,268.237
61.6657,60.309,217.472
41.3307,-54.9098,-130.297
-96.6195,-52.5002,-223.249
-73.3843,-90.8676,-317.321
77.903,31.9788,147.344
80.233,72.5896,266.417
83.2729,-65.0054,-129.1
39.895,19.3449,83.2968
-30.9041,43.8543,102.862
51.5645,-42.4888,-86.9818
-65.1057,25.9421,26.3143
-37.506,99.683,259.453
-34.3698,37.8059,82.8687
-80.3663,71.6968,147.515
-86.4837,-79.7749,-294.745
75.6016,28.9712,136.984
-75.5221,77.2331,167.027
72.9966,-32.445,-42.4268
10.9341,-39.7192,-108.405
8.31056,95.5222,280.611
48.0341,74.7744,249.411
48.873,18.1511,86.3486
19.2359,37.1496,119.798
-59.3394,54.9548,114.352
-25.1929,24.4328,50.8605
-48.5302,86.5712,213.569
-7.22664,30.0986,80.2502
-63.8071,52.6088,104.335
42.799,23.4943,97.3939
-4.72063,-46.6238,-139.701
32.0639,-56.1948,-140.723
99.8847,37.1743,178.283
-96.6203,86.6571,178.985
90.499,5.87477,81.0134
-18.9994,68.7679,183.497
11.2559,56.9604,171.281
-59.4794,-95.1082,-319.507
-35.1744,-68.2385,-224.236
-79.0639,64.0571,126.376
26.4359,91.3556,281.695
21.3433,53.4288,168.379
59.153,-67.3781,-153.428
94.5907,26.884,144.704
2.29574,-46.2616,-133.572
55.8451,-96.4166,-239.76
45.7903,-25.9245,-43.2849
-34.7967,-34.8609,-127.484
-12.8567,94.5081,262.348
-79.0786,11.95,-24.2503
74.7574,-49.6385,-90.8494
61.3385,-11.8814,8.56837
52.2782,-56.1833,-126.049
-54.2982,-15.7849,-86.47
-38.62,-78.3631,-255.997
81.7466,-75.7736,-161.331
-93.2291,-25.6134,-143.077
88.8642,9.91363,91.5036
39.0066,89.8193,286.36
-31.193,-22.4636,-89.0397
-10.9029,65.4436,179.753
16.3141,-77.6303,-214.09
-29.3934,2.42087,-15.8075
-48.9126,-20.5337,-96.2955
86.0967,-90.0775,-199.526
70.2915,-54.6796,-108.656
-16.8018,95.3575,261.946
-4.24375,-45.3277,-135.609
-41.5027,-33.8477,-129.413
-92.3386,-42.3826,-190.903
-8.43679,-69.7489,-209.236
83.2344,-49.294,-83.7139
-2.81926,87.9416,250.638
-66.66,31.1873,40.3498
96.2705,-62.337,-111.973
-21.5007,-60.3996,-191.674
-29.5004,19.644,33.8985
93.5484,-33.8213,-31.5196
96.0448,-28.5628,-14.5116
-54.703,86.077,207.669
1.6054,76.6475,221.197
-74.4285,-73.0459,-266.563
38.0567,-80.9131,-207.831
20.7728,-28.1315,-67.7842
-96.0718,-97.1898,-352.028
-25.6707,-25.1247,-92.7319
40.9263,30.0231,114.909
-14.0524,-41.9524,-132.957
26.8014,46.4644,152.202
-73.383,79.8228,176.061
19.48,-61.5693,-165.373
30.2113,-98.1555,-263.353
52.2147,66.5598,228.694
57.3435,67.1143,234.012
-22.451,-6.55768,-36.7317
85.6329,85.582,307.883
72.5489,97.4436,332.692
95.778,-59.153,-103.126
87.2918,-51.3339,-86.6715
33.4055,-24.5404,-48.2542
-9.96657,98.6344,276.369
32.2912,78.2504,248.056
54.5663,-62.7955,-143.504
20.2352,-16.8801,-35.6513
-92.7716,-43.6014,-194.74
-71.2476,-47.001,-188.976
93.6942,49.592,209.693
19.5507,-59.213,-158.511
4.64465,-31.9565,-90.5218
-67.3405,-9.03425,-76.4036
-50.0597,49.5306,105.395
-69.8918,9.2076,-25.5233
80.4535,42.5902,179.864
36.8923,-6.1073,7.55215
13.7169,-60.2431,-165.713
32.8062,-80.1403,-209.4
-29.9513,46.2143,110.373
59.2151,54.8978,200.056
35.9685,65.6914,214.417
-59.7168,27.621,35.0705
55.1417,36.261,143.236
24.6547,49.4494,159.275
-14.7235,-18.2967,-65.0666
-39.9927,-26.9332,-108.333
-45.9644,-19.6476,-91.5988
94.6746,29.5132,152.365
17.8532,-55.6035,-149.307
-68.4078,-65.9924,-241.814
-1.67405,-45.525,-134.318
44.8895,64.6668,217.917
44.8754,85.2204,277.317
-10.4911,-20.5784,-68.5962
-2.45093,-20.2295,-61.7642
-98.1431,59.1686,98.427
70.1401,51.8552,199.174
-35.2349,96.6615,252.364
-92.3189,21.6591,-5.77616
17.421,94.0291,282.894
-57.5536,13.5437,-4.05326
80.4469,65.5644,246.266
-16.1763,83.7039,228.714
-27.1702,-47.897,-159.641
32.0182,-7.7375,-0.690291
-78.5245,19.4237,-2.24623
-14.3525,-0.589875,-13.6161
62.0217,83.7413,285.461
-58.0913,52.8418,109.149
97.7378,-86.8929,-181.889
-27.666,-89.7168,-280.881
-56.5979,76.0974,177.451
-79.0963,82.4821,179.61
-6.29958,20.0891,51.9893
-92.2981,-8.83686,-93.9097
55.415,-19.7178,-18.3733
59.2293,25.2727,114.435
-22.176,30.0949,69.4118
-45.9733,33.5864,62.2676
30.2023,-23.4439,-47.405
2.29413,-46.5569,-134.427
22.6806,-98.3972,-269.506
85.2948,-16.8282,11.621
-31.965,50.3894,120.983
-41.9028,-28.8227,-115.178
22.6762,5.24687,30.0748
-51.1415,69.9512,163.637
48.9458,-93.9555,-237.643
-24.8477,9.58115,8.18163
47.4991,47.5268,170.264
23.5238,42.8807,139.47
69.5527,92.2853,315.612
-63.1699,-37.4705,-155.578
-88.159,45.886,67.265
-44.9017,-95.1504,-309.07
-99.5271,94.3549,199.13
-6.99839,-81.8268,-243.105
5.19805,27.306,81.1773
47.2499,-64.1937,-152.845
-50.5579,20.1088,19.9902
23.3513,-23.9426,-53.8086
66.3968,-83.5716,-194.989
48.6988,8.65254,58.7669
-5.48061,-78.5414,-232.509
13.6301,25.3952,81.7614
-92.9471,-4.88398,-82.954
-18.7079,-49.2341,-157.377
-0.170961,87.3038,250.713
29.6813,-58.9766,-150.49
-29.941,17.1181,26.2781
-77.8175,71.6587,149.251
-27.5101,-72.8248,-231.941
-18.1872,-31.0752,-104.511
90.5518,55.9338,225.747
27.1683,61.2276,195.141
-1.08012,-79.4936,-232.075
-39.7868,-88.1187,-285.041
23.657,-1.07419,12.5141
80.8588,75.6322,275.665
-63.1788,-57.7726,-214.268
-3.77182,4.67589,9.26816
95.6262,-50.9981,-79.6643
-78.3378,-62.5096,-238.939
-26.9503,-80.8435,-254.714
87.7115,-59.3532,-109.547
10.9003,-75.1804,-210.93
28.5011,-78.352,-207.349
30.7478,95.3658,296.41
31.8425,40.2265,137.823
38.4918,29.1975,110.759
-34.8276,10.6547,4.05642
-55.4729,75.5358,176.642
39.3502,3.70766,37.7026
-23.7501,68.1891,178.383
13.1916,51.3431,156.446
52.4373,-16.147,-10.2084
-28.9364,93.8732,248.867
-99.7458,-92.1734,-340.189
-15.7925,-45.2449,-143.735
70.6788,54.0056,205.78
99.5331,-74.055,-143.481
97.1277,-14.4167,27.1619
64.8203,76.0423,265.234
-8.9557,-19.1877,-63.4643
-20.6463,-40.2155,-132.713
-68.3946,-39.412,-164.974
-68.8199,-77.2741,-274.723
-24.0352,-42.3763,-141.413
8.6976,90.1181,265.271
22.5761,64.7237,201.92
73.829,-49.1709,-90.1703
-7.81162,35.5768,95.6614
5.77665,22.5924,67.9717
12.2086,6.01083,24.7014
54.5466,10.225,67.5477
40.3704,46.7222,162.775
35.7414,-59.338,-147.145
-92.6542,32.2327,24.5443
80.139,-75.2987,-161.123
80.2877,94.2342,329.021
-67.576,58.3474,118.193
-77.0082,-30.6891,-145.999
-87.7697,-98.5866,-350.052
-46.0185,-97.9108,-317.858
-35.355,-93.5829,-297.625
-18.939,-42.0218,-136.697
97.6193,33.8438,167.015
-48.5052,-0.478004,-38.0294
-36.6792,-91.2651,-291.884
-65.2495,70.1517,153.998
-11.5556,-58.8345,-179.947
45.3114,-55.8696,-130.188
-28.9461,-11.0767,-54.4983
-29.1334,6.84847,-2.8213
17.0853,19.4297,67.0209
-61.5075,-27.3867,-125.227
25.1172,27.2361,95.4027
27.1953,-81.7948,-218.246
23.6847,-57.3969,-150.267
-44.082,43.5696,92.494
-20.8813,11.2443,15.862
-28.5777,-23.7147,-90.7616
-35.7253,-3.21854,-36.6945
74.5739,95.0225,327.161
-85.2114,-97.4788,-344.997
-16.5756,49.1024,128.409
-47.4271,-0.875218,-38.3967
25.2736,-49.3274,-125.791
77.5106,-15.4866,9.86099
-55.0465,38.9118,71.0891
13.2517,16.8732,56.8545
-75.7021,-55.1553,-215.773
68.596,-74.4796,-167.115
-58.7268,-33.2225,-140.081
6.90596,-54.0545,-152.759
15.8575,27.8896,90.5849
54.4708,-25.0556,-34.4859
42.4305,24.4206,99.8045
10.995,69.4678,207.245
-74.1208,-12.6322,-91.7144
82.78,-97.0569,-222.102
0.438021,86.4986,248.826
90.1779,-95.9907,-213.662
-24.0173,36.2472,85.8614
-77.4705,-89.6943,-316.889
-74.0107,44.2024,72.646
-23.8581,75.7956,200.292
82.6666,13.4421,97.2139
-70.9382,-45.7889,-185.249
74.4241,-42.1789,-69.529
-5.65377,-46.9042,-141.188
26.7135,50.6203,164.151
-82.6488,59.7259,111.26
79.0738,90.2047,316.494
-7.14388,67.4928,188.398
-84.1303,-87.4133,-315.119
4.70091,-21.1715,-59.3072
-29.0297,61.4947,155.209
-46.6346,-56.0199,-197.219
-15.8727,88.6967,243.366
-32.3251,43.6832,101.338
38.4522,-49.5365,-116.85
-8.96651,-53.718,-163.282
-54.0871,43.9107,86.2333
55.5364,-36.2293,-66.0117
48.0485,8.27512,57.2049
95.8392,-49.5342,-75.2786
-11.4235,-60.9359,-185.925
-20.6254,84.7692,228.571
-30.7991,87.6093,229.412
83.03,1.90139,64.1186
-22.1506,-8.37429,-41.7651
-83.3586,60.3103,112.435
95.148,10.5176,97.8007
-26.6611,-21.5826,-83.2106
85.5152,-27.9212,-20.2838
-59.5124,-70.8028,-249.276
-84.9373,-11.8843,-97.3869
-66.7868,42.3706,72.5833
20.3833,-8.69643,-11.8891
-35.8129,-91.924,-293.162
11.7564,92.8904,275.5
84.2514,74.9368,276.112
-24.489,-56.3301,-182.075
-47.7973,16.3347,11.0806
63.5516,68.0233,241.136
-35.8776,-57.1261,-192.625
-90.2341,64.2848,118.944
-81.9739,-7.44551,-82.4102
-98.3217,4.22753,-60.5099
-42.1409,-34.3222,-131.247
41.596,98.4772,313.261
-98.1216,32.3144,20.8202
-83.7752,-46.9083,-197.782
-80.0714,74.318,155.306
81.1323,-22.5386,-7.89994
-65.8964,-24.5112,-120.094
53.6943,-88.6611,-218.9
61.8942,-34.2426,-55.6643
51.8482,87.4825,288.906
10.8424,-30.4485,-81.674
-35.2775,-71.5267,-233.815
17.3819,-94.5269,-262.156
63.1234,-4.66339,30.7248
-74.946,94.3019,216.781
47.5846,-1.92002,27.3998
-78.6018,51.1966,89.5373
2.15035,77.8266,225
-19.143,18.1015,36.9416
-65.1926,35.648,54.3064
-59.1528,-62.6329,-225.4
30.3818,28.3948,102.565
-27.7388,-70.1215,-224.293
35.8655,62.8538,206.141
-85.7187,70.2459,139.445
77.9119,-46.937,-80.756
81.4933,-46.4248,-76.6815
44.3154,-68.3226,-166.905
-50.2054,-80.6607,-271.029
-75.2559,96.6054,223.215
99.0485,-4.51118,57.1852
92.9505,25.2819,138.885
58.9747,75.5226,259.498
76.471,16.6718,102.062
-82.2622,-23.9005,-130.182
-17.7115,31.2247,75.9113
-8.81225,-41.2566,-127.151
-15.8546,-64.7242,-200.085
63.7958,-64.2666,-141.071
52.3395,-12.6118,-0.0608621
44.2258,-54.4521,-126.877
-36.3478,46.3877,106.242
-76.0567,-59.8365,-229.561
-57.5367,38.4503,67.9515
-95.5277,75.7793,148.334
52.0548,-42.5901,-86.9194
61.8378,55.2351,202.93
-60.014,22.8709,21.1249
50.1777,-55.1274,-124.518
-61.6818,-34.1389,-144.87
-52.915,-97.9125,-322.858
-6.90913,-2.59203,-14.0121
77.5044,-14.4464,12.863
-93.9174,9.69715,-41.5099
-21.325,22.4798,48.0166
1.96881,-75.6402,-218.728
38.9047,-61.2845,-150.48
77.7384,-23.2894,-12.5281
-19.1658,88.4107,240.154
-29.5528,-23.4328,-90.6532
-63.3005,23.7287,21.2239
-2.06431,80.3659,229.287
-71.1716,-60.6192,-228.285
91.6096,9.91925,93.5084
-89.4301,-69.2482,-266.451
-43.4793,-39.1474,-146.163
27.8597,52.1207,169.318
-42.9965,51.2236,115.404
-99.9687,95.1753,201.182
-3.43807,36.6561,101.949
-40.4718,-41.9322,-152.034
-37.3286,95.1762,246.555
-44.1781,7.64161,-11.4255
80.5785,-23.0301,-9.7217
-87.4677,-23.5501,-132.94
-57.434,-11.8092,-77.2495
-24.5123,-82.9745,-259.108
48.6478,-40.9735,-84.7143
-55.1905,-3.72193,-52.2481
-68.0838,69.2398,149.31
-14.779,28.8769,71.2487
47.8356,-50.0455,-111.525
9.13226,23.8645,74.0792
87.3662,-32.6147,-32.5097
56.7129,-71.5489,-167.251
-58.3796,-30.4425,-131.794
89.9397,71.2638,269.615
-39.6045,77.9551,195.128
17.892,-3.27171,1.98656
-67.9217,72.5793,159.08
92.1427,-85.4885,-181.882
26.9344,64.44,204.257
67.5063,-4.59046,34.1102
37.1342,23.782,94.1225
-54.914,29.0216,42.5976
-15.1858,-12.9063,-49.8202
29.7493,-69.9358,-182.118
-30.8347,-32.9759,-119.166
11.6175,-82.3095,-231.017
-29.4671,93.512,247.438
45.5678,24.3562,101.891
37.8665,41.6832,146.397
61.5567,-17.0076,-6.09099
-29.5557,-83.176,-263.343
-18.5543,-94.5936,-288.378
75.2158,-3.44907,42.9933
-75.1266,91.5114,208.585
28.3316,-95.1293,-255.967
40.8167,24.6154,99.1987
6.95829,-16.1893,-43.2709
99.6224,97.8287,353.415
84.3477,49.9415,203.933
-31.1085,86.0844,224.78
-11.9588,-42.2378,-132.266
-37.5743,82.983,211.132
42.137,40.4816,146.016
-63.8223,0.263643,-46.9797
-47.7937,-42.7841,-159.8
94.0846,-81.5477,-169.085
74.8555,-11.7508,18.736
-60.0408,-36.0897,-149.32
70.5399,69.3525,250.04
76.3981,34.5653,153.73
75.6128,18.0063,105.298
27.0708,20.8317,78.3056
-87.4709,79.4567,164.8
-9.78461,47.1967,127.82
-78.2796,43.0591,66.2493
57.3202,-92.0752,-226.142
-9.07963,76.7951,213.884
93.4143,31.8984,158.346
13.2735,14.4811,49.956
70.5329,-98.2516,-234.426
38.7717,6.99493,46.7854
3.28939,-16.2678,-46.1552
50.4009,96.0439,312.605
73.9327,-47.0709,-84.0252
26.6551,-94.8072,-256.25
52.5929,-76.9579,-185.87
97.346,-28.3705,-13.0135
-97.9122,10.9152,-40.8825
16.4727,46.4084,144.559
74.6473,28.6434,135.345
46.769,-5.4641,16.565
41.2785,-72.2731,-180.524
-96.2821,4.35762,-58.6566
6.03144,-92.785,-265.343
-40.2583,95.4429,245.204
-5.83643,40.4751,111.251
-16.9053,88.1463,241.027
63.8265,72.5311,254.365
39.1842,-97.2448,-254.221
-17.8423,-52.2835,-165.564
-74.2198,38.6999,56.5896
49.6203,94.2032,306.719
33.9269,-25.6064,-50.958
53.9658,-66.532,-154.739
-20.7045,37.1175,90.7765
32.4092,-65.2782,-166.729
15.8692,-90.1883,-250.711
10.8914,-50.062,-138.331
68.3914,42.0873,169.673
-91.6259,97.7134,214.561
54.7802,-59.6042,-134.125
22.0138,-21.097,-46.5522
-41.5542,46.5748,103.011
-79.3486,-17.529,-109.655
85.0114,-46.161,-73.371
-79.2571,-96.7197,-338.49
85.2737,98.2583,344.264
49.5655,-52.7919,-118.211
-70.3411,-82.364,-290.537
31.8402,17.2455,71.3942
15.1101,-72.9748,-201.506
37.6981,40.8102,143.751
-76.2342,82.3954,181.432
14.4551,-26.8719,-68.7191
-37.7719,73.6355,183.97
70.8203,-82.204,-187.832
-38.0202,-37.9216,-138.666
-39.692,9.68262,-2.27671
-42.4698,88.7439,224.238
-61.8936,-40.1689,-162.453
-57.8172,-28.7934,-126.62
69.3765,-33.6812,-48.6222
6.66227,90.8108,265.799
85.9488,74.4555,275.951
-8.84665,-63.1923,-190.581
92.8177,16.1654,112.438
92.9582,25.4067,139.252
-7.85954,81.799,229.232
-79.2996,-67.2727,-253.404
44.1957,-39.9104,-84.8661
-84.3029,-5.66935,-78.9631
-6.52575,26.3792,70.0071
-98.9216,-39.167,-186.376
87.6734,-8.26865,38.0852
79.7288,0.626973,58.0438
80.0237,-78.8715,-171.533
-51.787,55.2381,120.641
-79.6126,-80.6434,-292.279
63.2521,-2.80089,36.2016
-56.6202,4.33364,-29.9989
-11.2917,43.4815,115.989
-74.9337,-50.471,-201.676
22.6714,-17.2543,-34.9686
71.5198,58.8704,220.451
41.1087,-8.59523,3.41464
66.2976,-82.8027,-192.838
68.5987,-1.59842,43.5498
95.4049,-6.67252,48.2987
36.0082,75.7881,243.631
22.1065,40.3414,131.103
37.4471,22.732,91.314
-23.8585,-87.2928,-271.116
-34.7717,50.8438,120.264
-76.8163,-78.378,-283.705
61.8216,-46.4477,-90.9957
-40.7871,49.3624,111.625
82.5949,-47.1482,-77.9745
-98.0973,-90.0019,-332.718
44.5484,62.4796,211.348
53.6541,-98.6831,-247.898
-44.5843,-36.3371,-138.84
-31.019,27.7318,56.1763
-38.5425,76.7949,192.544
-51.9875,-29.7685,-125.216
-45.7195,-47.7577,-172.674
44.0176,25.5254,104.148
-75.6368,94.3315,216.367
82.2919,-52.0091,-92.2444
-23.3473,-94.26,-290.885
-43.1419,52.2888,118.378
-66.9673,92.9585,218.677
-23.5983,-77.2031,-241.764
-18.1376,-35.4731,-117.188
29.8944,13.208,58.3145
59.7828,-16.2469,-5.1769
6.76692,-64.8401,-184.035
51.9581,-36.6704,-69.8784
-7.64348,0.275965,-6.25408
52.5411,-26.4532,-39.9234
-95.5105,-34.9559,-171.733
-55.6093,-23.4797,-109.661
-26.6809,78.5462,206.198
-23.1359,21.9048,45.0432
-18.7965,72.9142,195.629
54.1538,-39.9809,-77.8574
52.1048,0.478603,37.607
99.505,82.2549,308.313
21.9304,92.966,283.087
-25.6259,43.8221,106.592
42.0805,74.0784,243.087
-65.0279,23.6679,19.7972
-31.7403,78.8329,203.362
34.8657,43.491,149.448
-46.4355,23.8242,33.7153
52.2191,-55.4339,-123.926
-78.182,-0.4037,-59.3093
-77.9764,75.6854,160.775
-23.7238,-2.43652,-25.7415
-4.92191,-66.0091,-195.88
-21.3002,85.1801,229.27
-60.1652,-62.6048,-226.052
-54.5129,36.5662,64.6957
-65.5904,52.5679,102.925
-83.1144,65.0137,126.207
-52.2886,49.7628,104.451
22.7966,-51.4618,-133.755
42.6547,-80.2319,-202.532
-48.4834,21.2478,24.785
1.47283,-41.9409,-121.679
-43.6978,64.2268,152.482
-12.7051,4.27092,1.62723
-25.2034,-94.688,-293.466
-1.49538,-12.3743,-38.3668
28.3597,75.0936,236.084
-53.4798,-38.3711,-151.162
-73.7812,9.37997,-27.8422
-70.9665,43.1034,71.6743
69.9729,-70.1442,-153.587
-72.9044,-33.826,-152.094
-44.1302,38.4652,77.705
-44.7092,-17.2507,-83.7615
44.0952,5.183,45.4038
78.4519,1.31664,59.1125
94.5327,93.0247,335.842
71.4222,67.7549,246.061
-49.352,-19.111,-92.5015
-56.6176,-11.6804,-76.2858
-0.965562,-5.15693,-17.1211
-3.53208,99.2282,282.746
90.3832,67.642,259.468
-58.6161,29.6873,41.8403
-59.216,-11.5864,-77.896
-11.2354,-66.8109,-202.77
38.5672,-48.5666,-113.964
33.4153,38.0109,132.558
37.1888,-40.8973,-92.7937
46.1502,-2.88332,23.5765
-92.0372,85.8317,179.919
4.17721,-78.9161,-226.597
0.86289,-61.9072,-179.834
-21.1852,21.8232,46.2201
7.88041,47.565,141.679
-83.479,97.0365,218.505
76.4483,67.7618,249.721
20.2854,-38.8012,-98.9779
-45.631,-75.274,-252.146
59.4795,-87.6558,-211.804
13.3935,-29.365,-76.6944
36.6205,-70.8043,-179.652
-43.1842,-64.748,-219.948
30.5194,44.7911,150.058
86.2446,-30.5615,-27.3872
-40.3,13.6043,8.61856
52.2273,-71.0933,-169.183
85.0425,-32.9116,-35.051
-37.32,90.0777,231.824
28.5074,-14.5459,-22.9128
3.15388,-60.0023,-172.668
45.4712,60.4061,206.023
-87.1301,94.0875,207.337
70.1499,34.8582,150.051
-91.7876,-46.0661,-201.151
32.965,-12.9584,-15.0954
54.2966,-52.5909,-114.203
60.0113,63.9013,226.657
-50.0219,74.1402,176.556
18.2589,45.6882,143.771
34.2329,-12.5413,-12.9717
57.0799,41.4939,159.765
-14.5012,-37.2649,-119.733
7.21809,-85.1226,-242.335
65.4455,20.1506,104.132
-11.9959,-72.415,-219.52
5.5615,54.7918,160.888
3.0673,-48.632,-139.865
-29.2597,37.6267,86.0519
-23.5023,19.4731,37.7487
34.5966,20.0498,81.4967
16.6622,91.6043,275.335
52.5829,-25.2764,-36.4915
48.975,-4.92546,19.7197
-63.1903,75.2455,170.213
-51.1054,-57.2547,-204.026
-79.6216,28.6465,23.6178
39.0888,-73.1623,-184.68
46.2763,46.9314,167.657
64.3545,-65.3229,-143.72
-59.021,-62.2634,-224.237
-15.4573,28.9786,71.0515
-27.5747,-95.6469,-297.956
68.2183,78.1726,273.853
2.73013,58.3304,169.066
-93.4,-88.075,-323.746
4.2397,2.86962,9.84982
39.5367,-20.8121,-33.0369
-69.6839,-47.8659,-190.344
-57.7041,-51.2608,-191.48
-82.8738,-23.31,-128.918
-42.3296,54.8606,126.4
-49.0824,43.9076,89.8493
40.4878,-40.1189,-88.1543
-40.4304,-54.3381,-187.864
-75.5752,-6.25337,-74.3297
82.4868,15.995,104.463
52.4878,20.8348,96.724
-19.1815,95.3243,260.127
