a,b,c,d,e,Y
51.4961,35.1992,48.5753,84.8909,-77.4092,731503
25.918,-13.9945,-53.1133,91.9137,42.0144,396803
82.9306,30.5793,48.4467,-89.9696,-93.8403,196931
64.1478,-65.3618,39.3352,47.3461,-11.8993,-502639
-34.9289,-18.3014,-9.35936,38.3871,64.3966,-641558
-97.1289,-75.0236,31.8991,-34.4488,96.1478,490579
-58.4266,31.0957,16.1581,85.0447,-70.2598,1.69003e+06
15.4458,-55.126,91.1784,-5.32473,-93.3436,399127
-63.7388,-68.6917,-22.4778,-14.2922,69.1258,250384
88.7063,-25.7924,38.202,-78.3623,-4.41394,-2.26153e+06
-60.2911,66.1717,56.1903,80.5297,89.4389,-2.251e+06
-31.2831,66.8946,-85.006,6.83208,2.63333,1.45631e+06
35.5463,-99.3642,-36.1452,78.443,17.5386,1.51912e+06
-28.1222,-57.3197,66.0057,56.2638,4.69744,-439642
-87.9973,-49.2233,33.1769,-54.6447,34.5637,1.84714e+06
-72.693,-60.2162,40.8535,50.6257,-97.1654,3.89791e+06
-14.8162,14.7907,81.4736,-81.5186,-12.4471,-1.67269e+06
-35.7286,96.8352,-69.401,65.5382,-50.0865,263860
45.0619,19.4843,36.7323,-66.1518,63.1755,-1.23259e+06
87.8001,-52.8479,-94.7519,15.2226,46.5618,441854
-28.3638,-1.54813,66.5331,45.1235,-18.3378,-731384
39.9685,-96.1395,56.1119,-24.0534,-42.4903,781489
80.1759,5.41015,90.118,96.6,-18.9111,-3.30393e+06
68.6038,-69.4561,33.2639,-90.3454,78.7395,-2.1883e+06
-18.2587,-20.1125,-40.3399,-53.4494,-25.0096,230174
-68.8269,12.1162,-78.5755,-79.6204,-23.2858,2.25595e+06
-21.603,-12.2293,75.2922,87.0121,8.29376,-1.00048e+06
-56.6491,95.6654,-89.6193,48.1249,-63.1756,2.13627e+06
-56.4876,-27.2781,-86.8933,-29.3992,81.7207,840225
-28.7838,4.49392,27.8634,20.3167,-96.3099,2.58848e+06
-14.1758,-58.8509,-25.2655,38.2914,-82.0478,1.95277e+06
-11.0179,32.3979,62.247,75.167,66.7965,-1.49094e+06
49.7915,12.0578,-57.33,86.9,-59.0841,976125
21.6224,46.4221,26.3657,77.9763,72.5002,-1.21124e+06
19.7475,57.2848,-90.1941,64.647,70.1481,911706
-13.2538,74.7919,-59.0153,32.7922,88.8743,-2.04413e+06
37.2925,-74.139,63.0484,86.8585,-9.49118,-97975.6
69.0173,-84.1493,-15.2681,70.0076,89.373,-2.1012e+06
23.6153,-53.4772,-26.7575,-33.0425,-19.1766,246012
-28.552,-76.6793,1.6565,-66.3253,48.1783,298217
76.0168,72.4,-34.3455,-0.338721,-16.0962,-1.67278e+06
-9.71595,72.5119,-12.5259,2.59341,6.19905,-533043
-8.25393,-32.0217,-50.6423,-56.6761,21.8335,354681
-96.6976,92.1912,96.9185,73.1488,36.7902,-1.1747e+06
-25.5671,50.6175,-4.14743,-74.1455,99.1232,-3.10712e+06
44.9953,-16.7652,-15.2065,-89.1358,-64.8131,359849
21.7422,-21.1229,84.1143,-13.1245,2.24292,-1.72197e+06
-46.6585,1.51315,-89.783,18.5643,-99.0862,5.21331e+06
-19.3351,10.7101,75.3564,13.9568,88.7639,-3.26877e+06
-91.0951,-63.7683,-44.6339,26.9321,98.2784,-6620.77
76.2449,12.9519,54.8263,-3.35654,-85.554,55397
-40.0138,-66.2511,-57.9651,-90.5679,98.5083,-1.83941e+06
-85.9857,-19.4912,24.6801,79.2674,-61.7246,2.60318e+06
-81.1435,50.9147,92.4883,53.9207,-40.4966,-695378
-50.1407,93.8194,-14.8144,-35.4457,61.672,-1.5075e+06
-53.7127,-61.5468,34.0322,51.8889,-55.9674,1.20326e+06
72.8686,33.661,-24.9647,46.7916,25.8094,-1.14349e+06
70.7699,-30.9849,-14.1341,-68.654,26.1808,-1.10407e+06
84.1289,-34.6223,21.1342,73.4332,44.8777,-1.83565e+06
52.3893,5.19398,2.25906,-25.5313,54.1545,-890892
40.1498,-97.0397,92.2054,92.9065,-3.43031,-912978
-59.4842,-30.0342,92.6099,19.5791,35.5597,-1.77234e+06
-14.0187,96.0299,14.519,10.2765,-56.212,-746481
-38.4166,-18.4794,-43.0037,95.9941,69.4716,-332850
38.7136,3.91006,-60.7453,-20.4111,-2.64235,487608
-1.11253,85.3778,1.24068,-54.6994,-83.4147,751902
73.781,-87.9525,97.7078,-33.2558,-86.9445,-986214
69.0226,64.7411,35.5852,82.2095,-46.141,-1.01769e+06
46.6403,83.3766,-29.3343,75.6954,91.3363,-3.16035e+06
-41.1401,-94.8322,-3.05058,49.8397,-55.0538,1.91719e+06
54.04,-96.568,59.5699,-28.5902,22.4344,172989
9.37915,96.3752,-15.7293,25.9682,12.4952,-1.25953e+06
-71.1729,-84.3063,-29.3331,47.3242,-24.3097,2.02106e+06
73.0423,-22.9694,-84.7937,-23.9118,88.2671,-1.35749e+06
-5.67588,-24.3173,-55.98,62.58,42.5508,378859
-76.5262,-75.3225,68.6267,-18.8631,-28.5317,1.02117e+06
-33.2517,-19.6052,-45.2831,-51.0595,75.6945,-925285
-5.78648,-37.6024,14.3054,13.8923,80.3626,-1.46495e+06
-54.8015,-75.3157,59.4477,-44.4243,89.0416,-1.63159e+06
-81.7177,-98.3724,-38.0346,-6.62633,59.0665,2.45113e+06
-37.2077,-30.6261,-13.9479,26.6208,-45.9532,477985
65.7213,1.64237,77.4953,-82.5653,-9.78622,-2.28717e+06
-42.4817,79.5256,-40.6317,3.32234,60.6968,-960929
51.036,85.9868,99.0278,91.6317,-32.0246,-3.7557e+06
96.878,97.6737,62.0947,-12.2427,-17.6985,-4.60626e+06
49.3278,-54.9252,30.0829,95.2525,-67.6685,950524
-87.4377,-42.9216,-86.6572,-63.7036,-48.92,4.19187e+06
69.313,2.80684,51.8637,51.1017,14.897,-1.32663e+06
53.2765,-23.3206,-5.37579,36.0406,-62.7758,306737
72.809,50.7139,80.2918,-65.1846,48.836,-3.19345e+06
97.5461,41.2454,81.5554,63.7577,-1.08867,-4.24741e+06
-92.0502,-74.2695,57.7999,80.4506,-75.2924,3.63435e+06
-89.1644,-20.4343,-89.4093,-30.3434,78.6415,2.67862e+06
35.877,-12.3376,18.1588,92.271,-7.06219,80884.4
63.3697,61.8409,63.0891,-84.0814,-14.5844,-1.92509e+06
-21.6565,-99.3948,89.0192,-84.8442,61.7479,-1.45676e+06
-25.3828,-58.9516,33.6605,-89.9113,-62.3644,742826
-49.5935,95.9825,90.1021,-15.8245,46.1908,-3.29787e+06
36.1867,-40.8425,-55.7161,89.0326,-91.9411,2.91384e+06
-76.0506,-97.4696,-93.2703,-55.8501,12.2662,4.8824e+06
-32.4275,-8.82237,-73.0837,16.0184,26.6548,1.18372e+06
-95.7771,15.8417,87.9751,52.4534,-12.2559,599914
45.4859,-78.5905,27.0936,-94.1347,-86.8025,2.03465e+06
-85.9929,83.9756,-88.2053,-42.0184,-65.4412,3.76699e+06
-57.835,-24.2899,79.395,-90.3623,-15.8117,-1.03471e+06
40.9767,77.6404,80.5084,-19.5551,-53.9973,-1.90766e+06
76.6056,-15.1011,-95.9498,-73.9861,86.6448,-732003
62.518,65.295,47.8573,-23.6964,79.5226,-2.90007e+06
79.1921,45.6128,48.2268,91.7508,87.3356,-3.62694e+06
37.1192,81.6347,61.885,-92.8394,-72.9574,-678229
-22.0922,75.9922,-87.0533,39.8355,-91.6302,3.57436e+06
-45.8021,40.5802,-84.6367,67.5118,14.8457,2.03037e+06
-40.1686,-69.5662,-7.34196,-29.9118,-32.0964,747821
62.4576,-1.04865,-3.62499,-51.7999,-42.5883,-515162
-88.1734,-25.7903,-31.6037,66.8126,-73.6509,3.3122e+06
76.4902,-16.6219,8.49522,-26.9095,13.5507,-1.29643e+06
81.3782,71.912,-89.4915,-68.9259,29.8772,-147127
86.9311,-90.7358,67.2554,-94.5718,91.3111,-4.16414e+06
-21.959,-72.1857,-18.2437,88.3949,-40.1192,963038
33.3869,17.0871,21.2517,-44.7204,48.8318,-508904
39.0343,36.4496,35.4905,33.964,-57.4975,190124
-82.0466,-35.8794,55.2475,-95.9093,66.6667,61902.2
2.97072,-96.8226,28.1507,48.1823,87.0935,-697153
72.8453,-30.6898,-96.8669,-12.3737,-36.7737,1.71933e+06
27.5755,44.5527,38.2461,-69.4948,-47.5652,-119057
17.6255,-54.9953,67.7546,-41.4255,-93.317,1.65862e+06
-20.9008,26.4697,28.9878,-92.8705,76.0178,-1.56767e+06
85.9768,54.6883,-46.8553,22.9471,-87.8209,197684
-75.5777,0.307528,-37.2559,-45.3213,89.5144,-753987
22.8723,-10.3067,-70.1311,91.7139,75.4706,-71200
-35.4556,28.8692,47.7109,16.7887,2.85583,-214979
-20.3649,-28.6894,40.9273,72.7228,-4.95749,-23477
-21.4855,-32.729,22.3039,-45.6692,-65.1618,819206
54.0775,-38.106,-30.661,-81.1604,36.7814,-574086
-83.4379,-70.0493,18.084,67.9959,88.3132,186288
74.6208,78.3854,-15.1255,16.5316,92.3681,-4.19288e+06
98.7426,-76.1348,-64.5446,47.3788,9.29058,-1.33046e+06
-54.318,97.6196,14.9001,-55.0107,-25.7006,-863095
30.458,-51.1516,36.8729,23.7828,53.7828,-492979
53.0668,-95.6466,73.3925,-36.4159,69.9281,-1.35026e+06
-23.1564,59.3141,-49.1183,4.02154,-45.8016,361406
-37.4788,7.60541,-66.759,29.9731,-38.7026,1.1936e+06
73.9887,13.1695,11.8618,76.8672,-1.7258,-1.04161e+06
-66.8545,-64.5192,14.678,-8.13943,84.0879,-534272
39.3266,99.3603,-39.4334,-4.19031,-73.365,-249147
-90.7653,19.0284,-39.2663,-40.7307,-96.2402,4.86112e+06
72.5015,2.21843,71.3846,-57.1174,-63.9513,-1.43184e+06
-61.509,-53.1574,-26.3194,-48.768,30.365,817514
7.76132,78.5427,-15.556,-86.0179,-83.78,860233
-42.0258,40.3903,-19.9417,76.4071,55.2491,-229070
-12.8687,27.7759,-0.10167,31.2569,94.1214,-2.47367e+06
-63.4265,32.6102,-40.7817,-33.3036,-19.0381,888698
43.4381,12.6645,66.6503,-63.5396,82.7054,-2.81838e+06
-58.1187,-23.593,0.96664,9.90625,11.6674,572704
16.1208,-61.6554,-1.34221,91.9843,-22.9091,577290
91.4035,26.7289,97.5415,-3.77818,-22.4311,-4.85676e+06
67.1437,65.8472,57.2627,41.5146,83.2749,-3.49628e+06
-46.5041,88.0299,-41.211,-67.9594,11.8961,-556052
88.5864,-11.6259,5.18212,-11.9642,-32.4134,-1.90394e+06
-76.9172,-91.3867,41.4458,69.8465,29.5841,2.19578e+06
93.0826,-46.2201,-91.089,27.39,31.5983,-64528
-38.9514,-7.98913,-6.03137,-50.0828,-13.3624,146343
-39.818,-8.36902,-1.43515,59.4622,-26.7893,297226
84.2818,54.4833,-53.4807,40.7699,33.7451,-1.59883e+06
-5.3435,7.95591,15.6031,-63.8273,54.6017,-556932
19.5638,-35.8984,31.6155,-88.1061,-88.0013,1.74991e+06
4.09576,88.7145,-44.092,-75.9388,-63.4503,-111281
-34.2373,66.9424,-1.77388,20.0645,-1.95151,-308976
20.4733,28.5156,56.4688,16.3967,3.97053,-569908
36.423,85.7204,37.2942,-28.98,-95.1553,1.30223e+06
11.3174,79.5737,-16.3082,-39.7576,45.0117,-991698
2.13495,49.9495,84.1128,-14.5333,75.3357,-3.14662e+06
73.0188,23.9596,50.4643,-87.654,-36.8429,-1.53257e+06
-49.1666,64.4264,80.0961,26.5767,90.3057,-3.6794e+06
43.9529,52.1215,-30.0079,99.4118,-12.9927,-77222.6
2.68137,-10.8509,34.7463,-16.8917,-48.7177,212844
83.6128,-41.016,-52.6766,34.9521,78.1352,-2.55325e+06
-81.6578,52.737,83.9378,75.1605,-35.3043,-99504.1
68.1926,99.0614,53.663,-34.0366,-79.5386,-1.29131e+06
93.4934,98.2125,-63.714,84.0174,-47.0635,-2.46681e+06
-47.7261,-49.5331,35.5493,78.4659,64.6219,-304678
-28.4134,72.1127,48.024,11.322,46.613,-1.08328e+06
-44.7348,33.2115,92.6414,-18.9917,-20.1777,-2.05611e+06
49.6504,-82.5632,-68.1242,60.957,1.00316,1.43407e+06
-23.0551,63.2828,-48.2792,-26.3316,28.6189,-68538.3
19.9986,-84.916,74.6248,-83.048,52.4392,-918676
-25.0294,21.3982,-83.5038,60.0869,83.441,80895.6
59.3471,40.9469,15.8622,47.0561,-55.7205,-183973
-71.0245,25.8044,-99.01,-55.5445,-99.669,6.64704e+06
17.5011,-92.9782,-15.5621,-64.9264,83.8992,-679781
54.3478,-70.9765,45.9236,9.24981,96.6394,-2.89499e+06
-22.1906,12.635,-90.2479,-32.0032,80.4842,626497
77.5986,-86.334,29.1044,55.4667,53.8451,-919947
-43.8076,-5.71425,-10.9707,-49.473,-90.8062,2.3752e+06
27.2242,56.6219,50.5913,76.7635,-73.1575,574627
96.1986,-90.2572,-2.43075,95.3453,-88.5937,731122
59.5245,-93.1519,-85.3956,46.043,-57.1443,2.91611e+06
35.803,-29.6363,-90.8451,-24.4447,72.3261,970076
-10.8471,13.9222,22.8341,70.0758,69.7241,-934956
-94.8837,-76.407,-2.18345,73.8811,61.0165,2.51279e+06
57.7302,-44.5588,66.773,-59.492,49.8772,-1.70087e+06
-71.6231,23.0203,15.7071,99.5904,-9.72823,1.30653e+06
74.2793,-4.52666,8.25398,96.4174,-93.3748,1.42596e+06
70.8845,-28.8642,-90.3372,-93.27,84.2339,-807763
-68.4699,-83.9076,-37.2621,-84.2462,0.836616,1.7534e+06
7.78,54.1513,-68.5551,-40.2665,57.2359,145039
-9.55691,41.7586,-91.6202,-85.4591,-5.91363,1.98997e+06
-78.1962,-77.8857,-72.306,-79.3465,-24.328,3.05366e+06
65.8399,89.871,-57.4736,-68.371,-73.9348,-209452
96.963,-15.0868,-96.2454,32.8704,15.9797,-18919.8
-4.13047,-0.0647829,49.7597,47.7818,76.1021,-1.61973e+06
-27.2972,30.8474,-57.6237,24.5262,56.1332,56708
27.5645,1.23219,-88.4209,-18.1902,15.7693,1.94455e+06
28.5731,94.3818,32.4992,-67.8935,21.6374,-1.46279e+06
97.5534,47.5948,5.92686,-39.0985,-67.3044,-1.96313e+06
55.8019,1.60468,-90.9206,32.8863,1.62748,1.70413e+06
67.6491,84.6951,24.4309,5.32223,-85.8125,27111.7
-69.409,21.2815,-94.047,26.0897,-49.6118,3.72192e+06
11.1775,66.4351,56.4101,29.6527,56.7485,-1.46589e+06
-89.765,44.7793,76.2256,11.2167,60.7593,4350.57
-44.3116,-40.4583,88.9026,-68.0037,25.551,-1.80031e+06
-41.6145,95.9907,51.5761,-87.4812,64.9031,-2.41574e+06
-12.0201,46.2852,69.4232,-20.2197,-72.7415,13251.4
84.8482,-32.0777,-69.5977,-53.3932,12.3269,-767667
93.8263,29.6978,28.5234,-60.1418,36.7061,-2.6805e+06
39.0521,-92.9537,47.9075,-41.5509,12.0302,626818
14.3519,-95.4942,59.914,93.1125,-7.34591,841527
-80.1901,-90.5374,10.0432,21.2251,97.7768,-236938
-28.8301,5.10299,-44.7761,-35.7389,23.2726,283638
96.4302,-6.45935,68.0528,-35.2608,-67.7477,-2.59737e+06
-71.2131,-82.9293,-59.1944,3.29497,-99.1089,5.25361e+06
-2.1978,-83.9815,89.5209,-70.2658,-33.1762,-1.20169e+06
-85.8327,62.8704,-0.339449,-78.1213,-21.222,1.36114e+06
58.2628,0.786368,12.2899,77.8259,-9.89058,-434847
-23.7237,-75.2092,-64.2511,82.8568,-38.5023,1.74313e+06
29.4406,75.4994,13.4402,83.4523,34.8625,-648552
-51.2437,82.6735,66.8508,-44.4238,-96.819,1.32809e+06
47.8856,72.2587,36.2486,-81.83,17.2576,-1.13805e+06
94.6301,-55.0053,-14.6041,-62.5187,23.8874,-2.2954e+06
9.9312,-14.5648,22.5088,70.8786,-2.1795,75109.5
-53.6685,44.1739,-45.5452,68.0472,-58.2755,1.25641e+06
-10.5871,61.8245,77.1344,23.5782,-57.278,-1.1025e+06
-10.245,15.2075,-49.7461,27.5164,12.1127,361293
8.93435,-87.9295,83.4861,65.3876,-17.9316,-610435
-85.3659,-93.1861,-48.1156,31.5886,-7.22079,3.25591e+06
-87.2893,-48.1888,57.1646,43.8359,87.0735,-399455
66.8428,-61.3656,-24.6258,-86.9149,-66.4528,189506
44.8777,62.293,-7.83715,-86.5773,52.1232,-1.1849e+06
-84.7614,-83.309,46.7721,39.333,-6.25288,2.28239e+06
-44.9903,-50.9863,22.3845,43.4251,-70.0093,1.42645e+06
-94.1853,-19.6991,83.4554,-47.9867,-23.024,739225
-12.7821,66.2743,-88.595,-48.9225,9.11345,1.59379e+06
76.3026,-45.644,-84.4118,-50.2157,-55.5622,1.07274e+06
58.0565,-54.3386,-92.9116,39.9066,-79.8955,3.49152e+06
62.703,6.10817,-12.0583,-86.5392,-71.2462,173379
52.3057,-3.72869,-86.1508,60.294,16.1253,1.50721e+06
19.6856,50.6622,81.5161,-53.9712,11.7168,-1.8002e+06
92.7664,71.0436,6.02948,-56.4126,-23.4734,-2.81382e+06
27.6032,59.8891,78.8918,71.2345,-5.12363,-1.66444e+06
73.5329,75.4843,-59.6881,88.4725,-66.7867,-75082.9
20.6489,-26.7808,-51.7978,15.3901,-55.4563,899546
93.0096,96.5045,-37.296,-31.1565,-43.4004,-3.21037e+06
-54.1523,30.9293,-59.0378,-70.4906,-8.135,929543
81.9892,53.2217,-10.5246,7.93703,90.1445,-3.95924e+06
46.2323,14.4654,-25.2123,-1.80195,69.5801,-1.23947e+06
-15.3639,73.1377,-8.16313,-5.17567,-10.2781,-540217
-16.6809,96.8886,35.9764,-39.5203,37.2098,-1.57581e+06
20.7679,-66.167,-17.0413,-65.8176,-42.4691,546721
65.1396,-88.3099,-76.7078,-77.094,61.1936,702415
84.2605,-61.0797,-75.6338,-3.63294,50.4588,-518889
68.8608,30.1895,-15.5895,38.2058,-15.3276,-941562
56.9992,-68.2085,36.925,-53.7613,57.0722,-817885
-93.9223,22.575,-93.4227,-3.41387,-91.879,6.96622e+06
-9.65566,-45.4351,33.5529,58.8554,32.4448,-13267.1
-65.9454,11.5062,54.7865,-69.6469,29.0204,190636
99.3716,87.5334,5.52593,72.6951,-14.3505,-3.65402e+06
-91.2103,8.83517,-48.2028,-71.2308,0.63449,2.40629e+06
-10.6926,-56.7119,31.1905,25.2708,-79.9477,1.65252e+06
42.3178,-66.8254,-76.34,9.0413,-14.8999,1.51185e+06
11.1858,-64.5333,-85.2202,40.2022,-18.515,2.22071e+06
-64.0581,53.193,81.3954,-29.545,-38.7046,-849875
-10.4723,-62.2432,-21.3416,-82.1875,-64.4028,1.00244e+06
35.0245,37.2058,68.3186,-30.5847,81.8295,-2.7337e+06
-53.0814,-83.7252,46.5859,-58.757,37.5502,759459
-49.7744,-52.9043,99.0175,-72.4965,-50.613,-1.9482e+06
32.1789,32.5253,98.3552,98.4132,12.29,-2.60617e+06
18.2601,11.3048,66.0192,86.6983,84.2805,-2.41998e+06
-28.8385,-34.8747,-64.7315,-11.9543,-72.7649,2.03022e+06
-33.5756,10.5842,-57.9354,31.7834,-64.8111,1.46834e+06
-99.1834,30.2403,-25.8048,-17.4756,68.9986,1.82411e+06
9.71157,3.50454,45.6769,64.1041,-96.3011,2.38343e+06
-66.609,-14.8949,-29.8765,30.2804,81.4205,-659424
-45.4919,-49.4421,1.78495,-72.0706,-51.3328,733450
64.2184,42.7126,45.9134,95.2343,-52.561,-484333
-86.5875,94.0073,-50.7822,66.9347,26.2858,1.09395e+06
64.1828,51.025,-44.2143,77.4025,-51.4925,-169975
62.8328,22.1732,-76.1806,48.7964,-9.8228,599949
12.2702,-43.279,99.5189,-10.4772,-47.4885,-2.41366e+06
-7.88531,-92.6201,85.5183,79.0131,67.4794,-1.43474e+06
-13.3322,-3.7965,-13.4736,52.1329,-77.4654,1.3959e+06
-96.9789,67.0766,-88.8336,51.5774,80.4628,2.7254e+06
59.7958,-96.1106,-96.6626,-10.0844,27.1481,3.21064e+06
-13.4437,-18.0457,-86.2413,-53.6452,-57.8354,2.40669e+06
-90.6628,-37.7628,19.9825,-48.2854,-3.11931,2.15466e+06
-85.5356,35.0941,15.387,56.5846,66.4976,897886
91.5929,-62.566,25.2026,34.8526,-10.1977,-1.8953e+06
-50.5034,69.3496,8.94088,92.1556,-2.50186,118191
-97.971,-43.4903,-92.6155,81.6116,89.0008,3.19786e+06
-25.2173,62.9965,70.7778,-58.1435,96.8522,-4.04855e+06
80.7872,63.0338,60.8839,-20.4053,-98.7965,264681
-3.55478,-73.4868,15.2729,96.231,-97.2833,3.46582e+06
-93.0781,-75.323,33.1157,-93.6992,98.959,-259647
-65.9847,51.7603,-18.7345,43.2193,-65.5743,1.47659e+06
85.7196,74.6622,24.8321,-78.5683,18.2329,-2.5848e+06
28.2823,75.9729,26.7271,-4.4369,-77.6948,609337
-66.6047,32.9124,8.46673,22.7497,57.1298,239987
-22.6822,7.39872,-66.1722,-43.1526,-57.2727,1.40109e+06
-41.1969,-58.07,-73.9938,37.6587,-82.9999,3.32438e+06
2.3571,19.6198,42.3788,-25.475,-71.6033,825928
-8.3335,-20.0329,-33.2846,-88.6807,92.2033,-2.36333e+06
-10.5986,-60.9695,22.1042,82.3128,16.9196,440807
-26.0608,50.1656,-9.74755,97.9132,-49.6406,494028
3.36015,-44.5984,-66.5218,15.7085,49.8104,620495
-58.2794,81.2706,-40.8328,59.3125,-43.6453,302997
-9.18774,63.8997,78.787,67.2005,-19.3947,-1.65775e+06
-88.2405,-34.4064,40.5683,41.887,-3.91585,1.85204e+06
-90.5729,30.8306,-86.2152,-88.9606,47.6454,3.45336e+06
-55.4772,-70.2383,-56.3095,-5.34545,64.6236,698789
71.5504,97.182,11.438,56.3298,9.5026,-2.30934e+06
-25.5276,68.0838,56.5985,-64.8794,-88.9503,1.04657e+06
26.9951,92.4831,16.0977,-22.828,57.1561,-1.74658e+06
-78.0863,-81.343,38.1124,51.4429,-57.1837,2.53809e+06
95.5202,62.5471,81.1018,72.6333,-10.3749,-4.26759e+06
-22.3667,-94.1498,-74.996,46.785,-71.3553,3.51953e+06
35.6683,-2.0677,74.1821,-6.49019,94.3493,-3.77628e+06
-10.9691,-42.5398,23.4439,-84.0321,-56.9642,459162
22.7523,-74.575,86.8836,33.2582,-24.0459,-1.27796e+06
63.2837,-36.1602,-39.2736,-59.4863,78.3475,-1.95718e+06
-23.0874,65.7544,91.7765,-29.0174,42.9418,-2.82664e+06
44.6994,37.1318,-77.5649,-6.61444,34.6449,908358
58.5501,90.858,51.8632,27.6841,-73.1572,-905971
43.3021,-94.0021,1.41178,-93.8206,-63.9215,1.48126e+06
98.6176,33.5171,-5.01075,17.5317,-90.4273,-678630
-46.3793,46.252,-0.240565,76.4211,-98.788,3.05798e+06
16.647,66.5051,-3.5027,-40.0324,5.43762,-445567
36.0911,40.7913,-61.6402,17.7447,95.5023,-2.11262e+06
-23.0959,90.2787,-2.87697,46.9379,-37.6801,-824374
-50.7376,54.4937,25.8503,94.894,17.4245,324196
-46.7215,-61.2226,-52.6323,40.6541,-95.2785,3.5595e+06
31.8441,-24.4307,68.8021,-22.2014,-75.8305,248975
-45.8313,-11.7507,97.6294,-36.6753,62.6794,-3.13463e+06
-11.1834,18.1825,-93.8783,-94.1519,-24.3032,2.24182e+06
37.837,80.0241,97.5616,-90.5309,24.0121,-3.77413e+06
50.8297,72.7037,-70.8129,55.0512,42.7047,-67262.9
-34.6607,-96.7442,-64.4509,8.44253,-1.17391,2.18054e+06
99.9831,61.1921,85.2854,44.4384,98.6757,-7.78403e+06
71.1114,3.13456,31.781,27.4481,-99.3571,1.71235e+06
52.3612,89.9136,43.1219,-58.2913,36.2916,-1.8629e+06
-20.7174,-50.9429,47.5239,35.4399,53.2134,-527483
-75.9776,-30.2905,39.9056,-86.14,-35.0806,1.07375e+06
43.8576,28.8005,-76.2655,-16.4461,-77.732,2.3708e+06
-59.1444,-37.2512,-50.5167,54.7937,-18.7781,1.109e+06
-46.2096,-44.2529,-13.7493,85.9315,44.0619,339883
-32.5426,-76.5153,65.4453,93.4112,-87.442,2.09281e+06
-14.7592,-41.4346,-13.2877,71.5816,23.8262,183619
85.0034,-20.7042,75.1683,8.98962,99.8254,-5.90342e+06
-76.6535,72.4783,54.8784,38.9254,-14.4906,300433
-62.0191,82.139,29.068,21.042,-33.0499,-69931.7
-87.4192,-94.8344,99.25,-0.0718578,-56.4706,820849
-7.13257,-58.3994,-90.4865,67.8022,41.6689,2.32111e+06
-43.3779,-90.7842,65.9421,40.3807,99.0512,-2.37522e+06
87.9708,-23.92,-23.7887,25.2042,52.803,-2.33331e+06
-15.236,27.7461,50.4761,-88.965,-73.5917,585375
-75.6418,-12.9984,-53.4854,28.5541,-60.719,2.33655e+06
63.2988,-8.87131,16.625,-93.359,6.28191,-946930
10.234,-71.1781,-10.5741,-77.9178,80.6413,-1.15636e+06
32.1667,39.1914,65.1793,40.6744,-69.8876,29572.1
52.8795,-48.2169,35.5778,11.7083,6.11701,-396413
38.5491,-75.4761,-52.0611,-97.0106,33.156,517289
-72.1406,45.348,-40.5263,88.15,-57.9862,1.89217e+06
-18.3305,20.2543,-30.8857,12.7246,-58.1412,657051
56.5137,-45.7437,24.0268,62.7278,-58.0371,209341
-18.9574,-53.8102,-34.1062,60.4733,-79.9403,1.89413e+06
13.9138,80.8232,-92.5631,-89.9075,-55.0042,1.85422e+06
-32.5837,74.0289,55.7552,95.2502,40.9572,-926951
29.4774,-93.4854,-62.5395,59.3883,0.0811896,1.85859e+06
73.745,-44.2237,0.493455,-60.5875,-22.1676,-1.0568e+06
62.4274,68.4728,82.6587,5.70957,78.0592,-4.18064e+06
26.1045,59.3835,76.6229,-40.2068,34.3085,-1.77224e+06
-4.0877,4.09073,-13.8544,15.6623,75.9264,-1.2845e+06
-18.6726,-73.4251,38.0927,-15.6579,56.0152,-102494
5.28974,69.7808,13.1676,15.3576,2.48307,-487270
32.5288,9.90691,-36.0548,97.7875,9.38504,304630
-71.9949,69.3706,55.1406,17.8543,58.4425,-477927
-7.98541,-8.64364,98.3115,20.871,-24.5467,-2.67911e+06
83.3782,-33.5561,-54.0593,-74.7243,5.10672,-1.25488e+06
30.9087,-40.6726,-82.9388,37.764,53.4356,1.23951e+06
42.7105,-2.54293,53.5805,-28.7568,-50.3966,-302440
4.62253,-19.5171,30.3848,-11.4991,29.5845,-147073
-85.8961,-2.91879,69.5661,-4.50747,75.7423,-438921
72.8224,-56.6082,3.71711,62.1242,-78.524,608677
1.62505,-33.1411,79.866,69.2252,87.5872,-3.29224e+06
52.3763,-92.7701,30.405,-35.9769,13.8442,614231
-6.72369,-14.7628,38.3612,-8.75254,18.5612,-174131
-82.4406,92.5549,-90.8545,-88.078,25.4023,2.44466e+06
77.6789,-93.9867,-69.9979,6.92444,-24.1606,864560
-13.0676,78.7378,92.6197,84.564,-84.8596,-1.02632e+06
-98.9183,-37.8131,-54.1863,-67.1885,27.4306,3.17099e+06
91.5892,79.9238,-48.8676,51.1911,-72.0906,-1.47404e+06
-28.1436,35.2503,14.5865,-54.4743,77.7431,-1.4347e+06
90.8908,-63.6648,-29.4648,-21.3699,43.4728,-1.96919e+06
-43.2837,1.18579,-8.08841,-36.1559,33.5211,108422
-68.0957,-61.6814,53.155,-68.0768,92.4121,-1.60132e+06
-2.06836,32.5212,-97.1872,-58.4014,-33.8188,2.69153e+06
-76.2505,2.67818,-86.5416,-54.0182,-88.6569,5.12993e+06
-16.7624,55.2411,32.5706,-92.8952,-1.45349,-523317
96.2913,21.2249,64.3119,39.1554,40.6899,-3.52571e+06
34.7225,25.0008,-35.5779,17.9713,60.8153,-675504
67.6055,-14.5686,-59.5699,27.339,-79.4704,1.1858e+06
