a,b,c,d,e,Y
-28.6453,-27.495,7.32311,53.7838,-74.1033,-18.7443
57.933,1.2228,0.0917346,-53.0425,88.0137,16.4089
-68.7321,30.926,98.461,46.1728,-46.0843,-260.429
-56.4633,-68.8637,-79.4722,-5.82405,-6.19336,302.56
-21.2087,-45.3056,95.3197,-29.479,38.0036,-77.7468
50.1963,-68.8833,-29.8751,32.5588,69.4581,26.4113
9.91206,-22.7313,-7.70384,41.1083,-64.8205,1.09189
-31.279,41.9666,81.6804,-46.5198,-89.1405,-62.6176
65.9766,-55.808,57.1932,26.947,65.3443,-160.703
30.8466,-30.3345,-59.5962,90.945,61.6518,-64.8713
-90.9904,-24.4242,93.2315,-58.7566,49.4311,-13.6872
-1.63065,-66.2939,16.1764,19.7184,-9.81705,31.0957
40.2526,-59.968,-64.2687,-70.2097,-52.2774,353.666
40.6058,-70.7032,74.9485,53.2288,51.4303,-202.542
95.0652,-31.3249,-87.6105,-16.9524,82.0919,149.464
-90.1747,80.3525,-63.4491,-94.3027,35.5167,224.642
-74.5057,-7.25151,-66.5545,1.08763,68.6385,144.32
79.9134,-89.7977,75.5789,50.5568,-88.941,-113.873
26.7895,30.2954,-47.4657,-99.3594,-28.5526,242.799
-59.3312,-57.1072,52.01,54.892,59.35,-126.596
8.80449,48.0137,-3.61327,48.4718,-14.2059,-149.222
67.5588,-25.2148,48.1648,56.4933,4.20942,-208.21
58.0392,57.5789,-9.85822,-68.2123,98.4085,-20.4042
66.4844,28.6261,-25.0847,31.3848,-4.82376,-85.1506
68.9757,53.5066,-97.5256,44.8563,-93.9984,47.3957
-71.6084,-53.9768,-58.8392,76.2575,-76.2902,132.838
17.3251,-47.9298,97.5024,61.67,-97.9648,-196.534
-54.5404,89.9674,-38.2997,23.4767,86.4884,-113.251
-92.6127,99.2001,-5.36524,-44.144,0.354059,8.67391
76.2243,-30.8889,-13.7918,-20.2946,-22.6798,79.6708
10.8477,-90.1416,-32.7104,5.80158,39.4532,152.857
10.9935,83.5244,-39.0439,31.9428,41.4605,-130.643
80.0429,-35.7449,0.0885561,96.3232,33.9432,-198.229
-40.3462,36.1416,71.6919,13.9004,-28.3963,-179.519
-84.0429,-15.1431,68.7829,20.9959,20.3809,-117.843
68.3413,34.6416,-91.4399,-40.8583,54.726,140.665
-10.9844,24.4217,41.4263,-59.1849,13.1996,-4.15311
70.6122,-56.6496,-64.6765,-60.3733,76.069,240.051
23.8725,19.6858,81.6934,-18.8947,55.8097,-198.654
79.9202,19.5982,60.7556,-50.5269,-69.7512,-56.8323
16.5347,-93.5906,78.2085,-28.0357,3.45697,19.6779
-28.4522,58.3568,77.0155,49.6887,-54.2056,-281.749
97.4364,-49.6167,15.6094,-90.6556,-39.0585,179.279
38.8447,-78.2847,10.1348,33.8138,-48.1777,31.8475
46.6187,-69.9932,4.54442,-30.5502,-31.5263,140.085
8.48823,-14.4961,51.0209,-39.1311,-50.894,18.988
-25.7808,49.5785,6.21453,76.1298,-17.4162,-202.027
-34.2031,-92.6662,30.8347,-42.1242,-34.0529,189.829
14.5055,-17.5867,59.9236,22.3554,-35.0756,-124.182
-16.1799,23.1344,37.8162,41.9889,36.5711,-198.693
9.52592,-86.6334,15.5501,-55.6032,36.2283,171.997
-33.616,-70.9907,-60.6813,94.8592,74.624,16.702
75.7789,26.9669,28.7416,-65.6497,-41.0334,11.0528
43.5,29.4347,-85.4786,69.5032,-13.308,-21.2129
35.0358,-41.2141,53.9852,-27.6471,-5.1616,-12.5668
40.7586,-77.3746,-57.1699,-44.647,-11.2222,291.529
-62.1587,79.3173,-21.365,-2.48818,92.7051,-81.452
31.2258,78.6135,13.1767,61.7922,58.8602,-305.839
46.9192,-90.0217,-73.1156,28.7381,-38.0874,212.788
-24.0527,71.4554,-35.0226,2.77319,-5.63196,-18.8279
-90.1308,62.0113,46.565,-62.5955,6.41132,-11.5503
-75.5219,60.6542,17.2698,-35.6847,57.642,-40.6364
54.5793,29.2252,21.1683,11.272,-24.3962,-121.297
-27.0738,50.1996,-0.944063,84.0612,-60.7814,-178.25
94.5263,-11.8225,-56.861,-35.7839,-31.285,162.195
-48.8101,1.35388,-12.0767,-69.5175,2.83035,181.862
10.0085,25.6343,85.8515,-98.8358,-80.2426,23.208
95.1959,58.9963,9.84836,60.4658,37.7091,-293.62
-87.9977,-86.5422,-45.5665,90.0342,30.7891,74.1881
-21.0879,2.06512,74.621,-88.1498,-83.1109,77.8133
-19.0552,12.8694,38.0029,-17.2843,13.9144,-56.8216
-19.8959,9.73789,-75.0102,89.4419,-83.652,24.4338
-58.4697,68.1249,92.6408,19.3462,70.3857,-322.78
-98.6956,-30.755,64.4698,9.84012,-43.0065,-21.2456
-83.1246,-76.0039,-3.38359,37.1043,14.4123,83.2738
50.1538,-17.508,21.151,35.4393,-97.4314,-57.0849
95.2973,10.8693,-13.5736,-23.6129,99.3937,-54.2222
-33.3331,-83.3561,-91.7586,83.9047,-25.1213,173.685
51.6271,-71.739,-0.979627,-25.1251,-55.5768,154.058
-31.6193,-11.071,29.5358,81.5155,-0.167901,-179.557
64.2644,69.318,59.0857,-24.5241,-37.4942,-182.776
-16.1363,3.51045,-3.17991,-97.281,-78.0551,241.771
-71.7095,72.2348,72.6168,-56.0332,-56.805,-64.5064
87.601,-47.1315,-6.56801,-22.5081,25.6559,58.2494
-42.2038,78.0234,7.34603,85.7145,77.8803,-307.871
-1.62209,87.6353,14.6315,-28.7267,17.1814,-105.951
-47.9957,-44.3334,47.1815,-15.3157,57.3211,-6.37628
-52.0156,-77.35,-55.3181,-36.5958,-79.4209,364.766
-79.1896,45.4802,14.5734,50.2392,-29.0733,-126.086
38.3383,-83.7763,74.1807,32.1349,98.8956,-168.221
-72.7648,-46.4008,-74.0347,-30.2529,-33.9708,331.991
-14.5047,-49.0419,2.90993,28.7755,-18.7208,28.2785
97.0398,8.08874,-72.4837,36.684,25.2528,-7.05755
-5.31182,34.3002,-24.9524,47.9084,-72.2122,-45.142
-79.0497,-82.8227,96.2361,50.7061,2.67067,-126.26
-65.5388,-74.5636,-96.316,-70.443,4.93316,466.17
19.2835,-77.2535,-95.3283,72.3529,-60.6953,184.404
6.49764,-37.1239,-3.46008,77.1047,83.5718,-138.809
-55.7557,-73.3162,-55.155,89.5484,87.1751,24.6675
69.279,62.1527,92.8066,-92.6269,4.23801,-136.36
-10.5263,-4.83329,74.2925,13.1573,-21.4371,-146.566
-6.1155,-45.3422,-49.9973,-33.9303,-54.4951,263.364
-36.3306,64.6879,-39.1426,90.9515,7.78419,-170.055
25.7824,41.2823,11.3696,-81.4475,-38.8005,82.8757
-91.4764,91.9467,-54.0189,85.4605,-31.2163,-114.525
-36.7018,-13.417,6.58053,-99.7483,82.3805,170.856
34.4262,-29.3858,-32.1016,-23.1507,-89.6618,181.683
-79.9606,59.6253,78.5028,64.844,-65.0682,-279.636
63.552,86.2293,-20.9073,80.3374,-87.7849,-218.886
41.423,-42.1203,-91.3323,-57.08,42.9905,301.845
64.7065,-17.6256,58.6802,21.7067,39.6984,-192.076
-91.8724,18.6652,52.411,55.0354,-63.9515,-145.202
50.3965,-17.4793,40.924,-30.0387,22.7367,-40.3727
-74.1615,36.7425,97.8386,-81.5294,87.2006,-96.9278
66.846,-47.4993,3.87447,90.5726,-93.6249,-97.5078
-10.8004,-40.384,-87.7549,-12.458,-15.4541,270.59
46.6675,53.6801,-54.5879,1.31128,-63.2541,40.2824
79.6261,-11.5635,-79.774,-86.2158,75.1468,251.087
-23.0963,-96.5459,-16.3267,-39.5215,18.4214,247.428
58.6501,-92.1613,75.6832,-3.78683,15.6129,-54.741
-32.7262,18.5898,-3.62128,46.6827,-94.2875,-34.5726
-78.2543,-68.3205,-2.68753,18.2161,93.2094,59.1572
-61.4699,99.4313,6.91706,-82.2555,-59.7688,73.3142
69.0916,-63.5533,93.5933,38.4602,84.7289,-256.843
72.5423,-81.2152,-10.2323,-81.5421,-29.4633,266.488
-78.9013,20.0934,-1.39769,21.9032,-7.13615,-17.2591
63.2382,49.4095,16.1206,80.1362,-53.7918,-259.311
-36.6698,-76.0427,46.8746,-73.827,98.4279,120.575
28.9491,83.0509,-65.5376,39.3074,13.1407,-85.5576
-83.7058,9.74507,-94.1676,-98.433,-87.8682,460.029
-84.0284,1.55339,-78.7538,-50.5336,-56.6118,331.863
58.1438,-82.2937,32.3943,81.4697,76.4738,-180.11
63.1392,-89.1796,-79.1046,53.1715,-47.4748,172.918
92.1564,-83.9702,31.3964,-45.4368,-1.38955,91.5563
-81.713,-44.9403,-36.7276,54.2498,-60.6284,115.065
-48.863,18.2992,-18.8705,77.4748,-44.3927,-82.0233
-48.2967,25.7447,6.28104,71.0254,-35.6136,-135.455
-6.03616,26.39,-8.96093,6.06482,-85.6774,22.2932
-95.0004,-82.5708,-36.5547,43.5709,-18.359,171.577
31.8943,-69.9129,-29.103,92.8764,12.0497,-45.3921
35.3378,-74.3608,84.0253,-5.20317,-48.5186,-43.5617
-79.8801,2.06659,-45.0476,-86.0525,-71.4127,338.181
-34.1828,33.4379,55.871,-58.7843,-38.4341,-3.38332
-68.9932,45.1036,-75.5664,46.162,97.4573,-17.3543
17.9919,74.2132,77.48,-40.9041,-59.1102,-155.963
-21.0464,8.52821,67.5351,25.0173,76.9785,-225.007
22.4645,-19.4455,-42.2645,22.4216,-90.0113,107.904
-83.4805,-40.4271,-72.0283,0.438736,49.6185,219.254
-98.4096,93.944,-95.131,-36.2804,34.4272,162.915
-7.67582,27.6662,63.9975,5.71343,-53.3818,-141.105
74.8606,59.8872,-43.7635,-37.7502,-46.7058,58.9541
34.8354,-34.823,-54.2441,-32.2915,58.3297,165.671
19.9002,61.6306,58.3991,-43.723,-97.7919,-73.9202
-40.5446,-28.9748,-25.9509,-4.83057,23.2811,112.229
14.1481,-86.7032,64.6522,-21.6898,-4.01859,30.3925
-36.0029,77.7946,-57.3682,10.5133,36.4612,-15.4879
45.3029,-52.7541,-56.5047,-42.3125,-17.9241,252.263
44.2131,-31.8641,63.7109,92.732,-9.20665,-277.749
-7.0669,57.8606,-69.891,51.144,97.7371,-91.8022
-74.0618,-49.3489,60.5773,35.8672,-5.7322,-72.4712
22.5179,-82.6868,54.1976,-39.278,-55.7547,103.878
-82.606,-1.00218,94.2521,37.3551,63.9093,-245.294
-13.0288,8.49712,78.6475,-92.3904,85.8625,-32.607
98.5075,-55.9501,43.0707,50.0343,6.28087,-161.375
-45.1847,-95.5728,34.6037,-61.6953,-23.2883,223.939
55.9915,5.09648,-85.0526,42.9264,4.55381,45.5901
2.64012,-43.3461,76.6887,-43.2534,-53.671,21.5838
88.1284,88.8003,72.6777,81.9638,66.5656,-513.781
-89.48,48.4126,-20.7888,52.4248,-1.06646,-74.4033
-71.0935,78.3731,-7.97147,48.5805,41.1511,-169.485
-47.6332,34.6657,80.1126,-34.5593,-13.4711,-106.019
7.4839,78.0244,-6.07915,-27.1463,83.1022,-97.3372
-52.3353,71.6803,-92.5587,-60.312,74.6705,185.584
44.4456,20.5781,-67.0501,-39.5183,49.386,126.339
-97.9238,-77.5759,60.6131,17.301,-4.50475,15.6918
-12.0371,48.2429,83.9991,52.5283,3.32939,-329.145
32.5052,-62.6774,-54.3118,44.9717,94.7346,38.0989
-72.9999,-68.058,98.2197,-28.9362,18.2853,-11.4301
12.594,33.5009,1.35201,32.0097,-65.5768,-79.9169
94.783,68.9915,50.7972,83.4835,-9.05761,-405.828
56.6417,8.53314,74.5709,-59.6282,-36.8384,-56.7613
94.0677,58.3417,-3.44522,63.4587,52.9123,-280.109
89.427,-91.2397,-9.74957,86.3626,97.5691,-123.283
86.5895,-40.9965,43.0277,82.6153,1.49104,-234.982
-46.2751,3.55123,13.5429,78.2315,65.4753,-191.401
-16.9075,-96.9905,-27.9147,37.5146,1.00546,130.435
20.8468,-45.6551,-45.4375,73.5098,-10.5193,9.02797
-97.1077,18.8552,-5.4395,-27.8343,80.3562,47.741
-32.8031,-58.8338,-63.7846,43.0851,-50.9745,176.038
-90.8635,77.024,8.93565,86.6524,-40.5356,-215.626
68.0603,-34.961,16.3838,5.67492,56.4737,-64.677
36.7082,81.4962,96.1325,9.16053,77.596,-387.864
-87.1744,36.4648,-29.7319,-61.7576,67.8178,137.318
-53.8961,-22.2223,51.2432,-46.8381,-90.3594,102.563
8.79637,23.6019,-85.9636,57.1398,21.7261,11.4069
27.5323,-88.4946,14.2736,74.2221,-29.0635,-43.5489
-70.0564,1.79348,-31.0168,74.6929,-86.5371,6.96698
6.08907,-18.5919,-63.8102,11.1837,65.5327,91.14
58.5742,-75.8341,36.7798,21.1154,67.8007,-78.0015
22.7112,-62.7632,-9.41359,90.2038,91.0411,-129.424
-42.8544,-13.6455,-79.8927,-9.78608,-7.4528,225.991
-17.1648,3.33237,-73.0355,81.627,-27.9356,10.9712
50.7055,-96.8543,-0.452122,7.2782,-8.66284,100.232
42.5348,35.3423,32.6622,-0.758265,-43.6999,-111.787
-25.064,34.7038,67.1162,60.865,81.1381,-329.592
13.1578,-95.4295,-28.5064,-12.7806,93.2961,155.263
19.8776,-29.2776,-31.5436,-27.9176,-90.7597,198.499
22.7551,88.8344,37.7625,47.1969,38.625,-324.704
13.183,-78.8499,-50.0063,-43.8408,82.0857,240.213
40.1447,18.6721,-57.7251,-7.13902,-56.7652,112.031
5.1864,83.0716,-34.6597,60.0133,-7.53737,-160.865
42.2113,92.703,79.1721,-77.0188,-25.9862,-149.345
30.7593,61.6346,75.1752,95.0309,-15.1036,-425.644
66.9613,67.0031,41.1779,-16.2313,65.5375,-220.412
-31.7999,-70.9248,-54.4498,-34.6694,6.18337,289.65
-43.1132,-18.0848,66.7131,-5.70256,86.7297,-120.137
-16.8092,-55.0048,30.0472,7.475,70.4413,-26.2531
93.6079,65.9989,66.938,-80.093,41.331,-149.616
-70.3437,35.3705,49.9385,-86.61,-32.8367,76.3056
-92.8372,58.3819,-89.2004,-87.5664,-10.2057,321.575
-79.2258,69.0199,-52.4844,32.0207,-32.9608,10.734
54.9974,-35.9087,-66.6218,38.9367,-91.5904,130.15
62.3301,61.3666,-22.6833,58.4615,-66.6108,-149.978
-79.1668,64.5542,-12.0362,-8.9698,68.5768,-43.1765
8.30108,91.3858,98.2683,40.9081,-93.6707,-352.197
18.544,-82.5663,-23.3631,68.4844,-73.9579,64.5722
-79.675,81.4273,8.78638,38.2026,-74.1639,-116.216
-49.4518,-6.13664,-86.9187,56.5423,-88.8713,153.183
-7.78567,15.5891,-90.0517,-82.623,-29.4874,336.433
50.0843,66.8296,3.31398,-62.8957,42.0056,-32.8371
-60.2568,-13.7508,-44.1998,86.8355,91.3672,-75.7118
32.7198,-61.9944,-60.3033,-24.5033,-5.7841,239.101
78.0276,-47.3993,22.1753,53.0753,51.1942,-151.783
-86.7904,27.167,-15.0746,94.5171,70.3277,-178.567
-46.2123,80.2946,36.4004,-60.5493,17.2072,-52.4669
-91.3006,-52.5951,-8.02248,68.0423,-38.691,35.5328
80.0474,-44.6566,-18.0677,29.0635,60.2216,-36.3385
92.8843,-47.4975,-79.6202,-16.3036,67.7159,164.678
37.7804,-35.153,59.4867,11.5177,3.64419,-113.398
44.501,-89.1832,-6.95393,-47.8026,-27.6383,221.871
65.3594,95.0786,2.09999,-28.7308,-63.9904,-83.5005
-42.7325,58.7698,-53.2937,75.7412,-8.7288,-91.4748
-21.7673,75.7146,37.7474,10.4549,73.3098,-230.375
-62.8991,-98.3562,68.4092,-30.3216,-96.1229,152.839
12.5247,-35.3521,-40.6527,-95.7365,-81.0743,353.241
-0.752909,-43.4456,-47.7866,-9.15133,40.6355,151.418
72.4313,16.0162,75.4019,-71.9257,-80.8894,-29.3073
33.3722,27.7428,72.6145,-83.7063,5.92833,-45.1749
-53.2241,15.972,-21.4224,-29.803,-26.2639,123.186
-81.2769,-74.9629,13.3393,-16.7499,5.26942,155.605
-65.2885,-56.0605,-71.4154,51.0941,-56.0547,193.525
27.9822,-32.6207,49.6888,0.492938,11.3903,-75.3123
-48.6239,-50.894,-64.044,-65.6401,-34.8136,372.686
-76.2402,-23.2899,-80.9843,-78.1554,54.1461,356.105
8.06125,21.1264,-53.606,85.3001,33.1571,-109.155
18.7949,38.277,-35.2182,-68.6286,-56.9455,169.455
83.0519,-32.4288,-24.3076,58.3542,19.7375,-75.637
20.8344,-90.5594,-49.9774,-26.1198,-19.912,276.909
74.2401,-89.7292,10.2971,37.9166,50.5553,-37.0524
69.3724,-64.1836,28.1848,33.3873,-59.4767,-34.0662
3.14214,67.9104,-5.62721,-36.0732,91.8363,-69.445
-20.7385,98.9659,-12.576,78.2746,-69.7646,-211.401
16.6809,48.8633,-72.378,39.7364,15.3763,-18.8345
-34.5585,45.8764,-46.0477,-65.6196,-39.5902,195.139
12.6382,40.2475,40.0344,-8.7957,1.58631,-126.785
-9.74721,-69.6666,70.2779,-77.9195,-68.4279,153.149
-37.8671,-84.1449,68.2626,-78.175,30.276,137.623
76.9502,-58.8259,6.32899,-98.7766,10.5808,209.481
-72.0771,76.6965,27.1042,37.0796,52.9445,-220.931
75.4876,10.4408,2.22171,-8.75553,-69.8858,-4.92902
25.8226,81.1216,-51.9262,92.1001,99.4765,-258.276
-26.8697,-27.6477,-81.5759,-26.6613,56.5079,235.462
87.2473,-66.314,48.3683,22.6145,70.8029,-135.445
45.354,-42.0169,49.4686,-29.9804,30.1635,-24.1865
1.82681,-61.6845,-30.0431,-99.0572,-41.1974,358.962
54.8113,92.1337,-82.0544,7.33295,-52.9091,18.4303
-53.9453,97.585,-7.62385,12.816,-11.3185,-108.78
-71.9168,-90.7862,-77.1463,-71.0597,-36.6787,479.712
12.708,-49.0635,-76.2983,-57.6873,-64.8929,361.278
99.3464,15.2795,-17.3776,89.7191,-8.24023,-209.848
-90.451,-20.8907,-45.3694,1.48969,-79.866,215.022
95.6397,-60.2158,65.6974,-53.3183,-72.9388,44.0692
-86.4486,-26.8139,-27.1796,79.8861,-63.1919,25.8184
-54.0851,-28.848,9.08703,6.04343,73.7219,0.666885
-58.0114,75.5317,81.7582,47.8527,35.2591,-346.184
85.4203,-85.8953,93.1279,-40.0419,13.3258,-43.0289
-8.53952,36.8106,85.1404,-4.68374,86.9442,-256.012
57.9666,-62.9845,-12.0037,-40.6016,20.7877,145.715
-61.3095,25.9175,-43.7372,92.0059,-68.9137,-49.9897
86.0427,4.79492,-98.3395,-60.7385,2.10403,254.388
87.5761,-96.6249,-63.9095,-94.6665,98.1832,337.957
64.2166,-26.0075,59.0714,-82.4742,15.5273,31.9444
-79.4382,67.3063,-45.7091,-50.7903,-33.8974,158.427
-17.1826,28.7567,4.66335,-74.3846,-78.0425,147.501
-8.11131,-43.0303,-83.7684,91.6104,25.1664,42.9671
40.2179,1.74846,21.1511,-13.9789,-56.6549,-7.58991
-0.535194,18.3322,-65.8674,43.3225,21.0848,11.0749
-54.2635,-99.9864,36.9848,85.1858,-89.3838,-11.8135
92.6803,93.4253,-81.688,-67.6627,-91.844,159.605
-85.5548,58.1712,23.4016,12.5197,-83.0473,-54.92
84.0214,-72.267,-7.62631,-33.4822,52.8665,103.205
75.9223,-93.2065,12.9236,27.9591,9.78537,4.04611
-71.6706,-9.26702,-54.6793,74.2458,51.3036,-7.71436
17.0031,47.0509,-50.3816,20.6876,-89.2701,36.236
-90.9416,3.54096,58.2423,-59.4583,38.9106,23.6077
-71.7404,-5.13484,-98.7167,73.5582,97.901,48.4485
20.4139,1.74355,71.4914,49.6583,16.0477,-259.186
81.5571,-82.3246,39.9596,37.8939,-47.6164,-54.2232
69.8261,-6.9617,28.0423,-77.2383,-98.0318,118.489
-52.9399,63.3673,-16.1514,11.4944,76.8434,-92.1841
83.8166,85.5535,53.9899,32.2851,-86.0623,-287.38
-76.9007,-16.6056,-4.05487,-44.9208,-96.8541,217.578
0.380089,80.7361,-38.8945,-58.0271,-97.2593,130.297
-11.4282,-37.2533,49.3503,-27.5432,-74.827,57.4228
40.3198,-18.5128,-32.9441,47.3087,-82.7675,26.2066
-45.7388,35.8236,-26.3861,99.4482,-65.2047,-123.638
27.2304,-58.4072,-76.7098,-74.6743,80.7392,315.905
45.4859,-51.6573,-52.6584,21.4775,-69.7733,150.944
93.6136,92.73,-6.78699,12.4787,19.086,-205.034
-60.4685,74.1194,-77.1524,5.70608,-24.5961,87.1366
-76.8822,44.6698,-31.4593,56.9315,-0.154571,-64.3134
-3.47445,46.6446,3.71271,35.7257,16.0379,-147.78
-83.6531,99.3185,-75.7453,78.6956,14.6783,-99.7085
-29.2728,77.7694,62.7327,82.1005,-73.6578,-331.044
-69.1169,-80.4975,-45.3766,-59.5268,-24.2172,371.431
24.8396,-4.48848,-13.8828,-3.31577,27.1898,11.1141
25.6147,45.7527,16.2578,-22.2116,-7.81392,-63.8444
-71.0878,-88.3268,-82.2575,-4.734,72.0972,296.979
-14.7442,-25.4384,35.3128,-82.3941,-33.861,151.717
-44.5823,55.3874,-46.0026,19.5187,-72.313,43.6416
-86.6029,2.4978,-11.698,-42.7895,0.555675,151.471
-2.25673,-59.2204,88.2351,-0.426299,-43.603,-63.6291
-40.7871,92.8371,70.8974,66.3909,-77.4951,-329.7
-68.0539,-18.6628,-66.9987,-36.7076,29.5654,252.121
78.6914,-67.6385,-11.7266,75.1941,22.1913,-81.9763
9.42509,51.9471,60.3745,5.23827,-91.3258,-155.325
5.05585,-25.2175,-8.17476,-29.5839,-24.4138,120.088
32.5099,-29.9223,-88.0729,-91.5608,-29.4265,390.601
62.4181,20.8244,-43.0821,52.9913,-34.8058,-60.1762
-58.8106,-30.2584,60.338,-3.6422,-78.302,9.32403
68.117,-5.27554,-20.1704,-81.863,16.3316,156.004
59.2074,30.5863,-70.761,-65.6549,-28.0494,205.374
40.7213,41.5033,43.1199,-42.9087,-96.2507,-29.6129
-21.8759,-30.3118,-63.3201,-88.8989,86.3124,301.854
-9.47626,-23.4826,91.6477,31.1884,-82.5074,-154.705
-67.7938,59.1258,99.1739,-79.1027,30.7005,-107.052
-73.5705,5.34288,-16.6025,-51.8378,74.2809,124.729
56.9673,73.1648,-79.1447,-18.9187,-46.83,84.7965
92.5234,70.0449,-50.4947,-26.0016,11.4658,-7.91526
13.1766,-22.586,77.9739,-60.2281,66.5264,-52.7725
11.9039,-75.0088,81.8854,-0.936652,-81.5801,-14.1552
89.9084,-19.6886,6.32999,76.0865,-93.1562,-127.454
39.1694,-22.7128,-69.6955,89.0809,17.036,-31.24
-11.6577,-75.4102,-7.81036,56.067,-97.5173,78.1622
-6.56373,68.0795,-57.863,-40.6652,-79.6487,146.523
-98.8078,24.1268,42.9405,-59.7873,-44.5549,77.8951
13.0034,7.4182,38.1157,52.7968,0.956691,-194.084
36.6004,10.249,-27.9359,72.5334,19.6289,-128.981
80.6114,-21.4784,-23.5269,-37.3213,79.9791,56.8571
-16.005,-67.7044,-39.2607,-58.8633,21.403,283.376
42.5948,51.404,-42.5111,-65.592,63.4276,76.9732
-72.2741,-82.1625,27.3831,-94.7208,-88.0882,335.057
-73.3918,57.8504,63.2531,-20.2926,-54.8479,-94.0193
42.7232,9.82914,-24.8154,-63.7863,-66.3318,171.353
14.5396,35.7678,-59.5556,-2.21717,-55.9682,96.3908
44.0329,27.5829,-5.3979,89.6962,-58.2077,-190.546
-0.137391,-6.16404,-65.7684,21.1821,55.9522,67.4755
54.1093,40.6783,-38.7222,47.5474,86.3399,-151.091
11.9787,-60.9502,85.2821,-59.2615,-16.4072,33.2093
10.7049,-49.2784,18.3138,34.2812,41.2493,-61.2783
-57.7058,56.0389,1.66042,-28.1404,-80.1627,51.1813
65.8963,88.0747,-71.1694,-66.8987,31.637,89.4364
-20.1906,-8.83663,-69.8351,-99.2138,-14.1898,360.802
81.9792,64.6943,58.6851,-57.7565,56.0002,-175.775
-31.5585,35.1466,99.1233,-26.595,99.295,-233.448
44.6509,-16.5526,-93.4601,16.8028,40.9296,128.32
71.0292,-20.3642,-50.9048,34.8403,45.1232,-2.6715
83.7328,-29.6756,92.5896,69.9139,65.4777,-360.034
-50.6081,57.5642,19.8415,-34.723,-55.3691,7.25366
-47.8209,-50.619,-98.0434,61.5908,-19.2214,187.499
75.8808,-83.8225,-22.1008,8.24912,99.2853,46.6305
-21.7604,95.865,-22.8129,92.9597,-55.5481,-222.313
-12.9914,-64.2658,44.0255,-28.0096,61.9729,29.4736
-32.6685,-89.3554,-20.4362,-63.3597,15.8945,297.875
-74.2343,-39.1265,47.0574,-24.0753,69.6864,11.2131
51.4527,-2.97202,-72.9983,91.4027,20.4471,-65.9649
12.0854,28.6583,68.7086,14.0573,69.5963,-249.586
41.9745,4.478,76.7252,92.6478,29.0361,-375.287
75.9852,33.4744,-45.7966,18.8689,12.8643,-42.609
77.2945,71.6671,69.7748,44.4756,84.2646,-416.235
-54.0696,39.4446,33.1904,25.7647,20.2415,-150.458
-78.5306,-44.8014,29.6634,-19.0942,-14.6816,95.0215
-54.3758,13.6979,2.44891,-11.3036,-79.5506,74.9377
-68.8781,82.9792,-44.3211,-2.68397,-43.8558,41.4002
-67.8819,-99.5312,99.0564,68.7994,-24.6747,-133.559
78.5883,-43.2301,-3.22151,-30.6586,-97.3811,137.345
2.16759,-30.0243,-16.8294,93.0528,84.6693,-150.889
84.2085,-0.00828198,-65.331,-21.9213,1.39156,123.067
-48.4219,19.4992,-79.8854,17.7282,17.2114,115.776
83.9091,77.3846,3.92431,-78.277,-91.7738,37.68
24.296,-25.3175,26.7652,19.8915,-9.82884,-62.8965
61.3021,69.0718,-48.1155,89.7969,45.2288,-233.713
41.3647,4.94479,-98.3065,-55.6082,86.187,221.768
34.1155,33.1524,-91.9445,-60.375,-22.3308,244.811
-29.9019,-64.1772,39.8264,99.8856,98.7803,-217.817
-68.6923,-72.9663,14.1123,78.2407,55.5411,-66.0745
84.9016,-1.10594,-86.927,70.5688,94.9627,-63.1006
-87.478,99.0647,55.6426,52.6217,-66.6381,-261.38
-77.5485,-18.1572,41.0572,-11.4748,4.47163,8.76326
-92.0672,-14.0661,-87.5022,87.1656,3.63108,78.5165
-33.6184,-99.4272,10.2407,16.9151,-88.9834,158.669
-48.2304,14.1086,-23.6828,50.3913,-20.0295,-29.2009
-5.48546,24.483,-57.626,18.3308,-66.5817,86.8329
26.5799,45.2318,-77.8335,-8.82768,-14.0162,100.962
-15.0667,77.5062,0.895217,-82.3467,-37.2971,76.8527
12.3299,-67.7017,15.3398,-95.0468,99.8637,182.92
-30.1903,77.3882,21.7824,60.2454,41.9203,-273.282
25.8518,44.626,-96.3513,-46.252,-33.3305,221.459
-77.7548,96.4126,40.4053,-27.369,-56.7449,-85.9946
-86.6775,32.0517,-63.4989,-5.62698,-98.5605,198.442
15.3816,7.85053,72.7737,47.3461,93.2621,-307.29
50.3446,-75.7834,61.0051,27.898,-70.4164,-55.137
-32.4715,-99.4278,66.5465,-16.4653,-25.1503,73.4681
64.837,-45.773,14.7202,-44.2559,-49.894,111.975
63.3958,-15.698,37.3034,-18.794,94.8505,-105.95
65.4395,16.4986,35.2482,59.7176,-38.4375,-221.922
15.3885,94.2046,72.1037,-73.129,-71.5849,-103.348
-67.022,-78.5046,78.2853,32.3957,-81.9864,-20.1869
-23.9903,25.3881,34.4624,23.1819,81.8152,-180.77
-96.7484,-44.1088,-2.80979,51.4874,4.78098,23.036
7.35553,56.5926,-59.4285,-34.221,-72.1406,141.241
-50.2913,65.2635,88.2361,35.9484,-1.33471,-305.288
28.8269,-51.9836,-38.1864,95.0471,69.4809,-87.9583
32.8086,3.41375,-3.3413,99.0235,19.3936,-216.37
-76.5438,76.0779,29.9604,30.3505,-58.3533,-146.537
66.856,-39.859,-1.56221,74.1237,-58.1552,-86.438
38.2473,36.7999,38.0289,-90.1311,-97.9863,79.6619
